STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,EQUSTATE,PM05N,PM1N,PM25N,PM10N
XH808A416121601153,360.7,1175.7,982.6,949.97,13.33,18.87,35.4,35.57,2017-7-22 19:00,1,1209.97,425.23,108.43,15.13
XH808A416121601153,365.63,1094.47,1003.3,881.83,13.3,17.67,33.77,38.1,2017-7-22 20:00,1,1266.1,439.97,105.9,14.17
XH808A416121601153,372.9,1082.33,960.67,907.5,12.93,17.13,32.33,39.93,2017-7-22 21:00,1,1238.53,432.57,103.9,13.47
XH808A416121601153,375.7,1048.17,949.97,896.33,13.97,17.83,31.4,41.33,2017-7-22 22:00,1,1389.4,487.67,113.93,14.83
XH808A416121601153,373.03,1018.73,932.77,858.8,7.93,10.63,30.43,39.77,2017-7-22 23:00,1,862.57,258.77,60.93,9
XH808A416121601153,375.03,962.17,912,814.03,8.23,11.23,29.23,40.97,2017-7-23,1,882,268.77,68.33,9.7
XH808A416121601153,374.9,921.77,916.3,781.93,10.13,14.33,29,42.17,2017-7-23 01:00,1,1011.93,324.93,83,12.33
XH808A416121601153,375.03,952.2,823.3,809.03,9.7,14.4,28.1,43.2,2017-7-23 02:00,1,907.97,304.7,92.1,15.8
XH808A416121601153,375.6,885.17,846.47,736.9,7.6,10.67,27.27,46.1,2017-7-23 03:00,1,810,240.67,67.23,11
XH808A416121601153,378.8,837.33,840.13,706.13,10.67,16,26.07,48.2,2017-7-23 04:00,1,954.33,318.93,98.67,17.73
XH808A416121601153,382.9,843.53,865.87,737.53,11.8,18.23,26,49,2017-7-23 05:00,1,982.7,340.8,110.8,18.77
XH808A416121601153,384.33,793.2,881.13,689.33,6.3,9.3,25.57,49.67,2017-7-23 06:00,1,743.07,205.17,56.2,8.6
XH808A416121601153,391.37,818.47,920.8,736.5,8.87,13.43,25.73,50,2017-7-23 07:00,1,847.5,272.37,85.2,14.37
XH808A416121601153,407.97,817.83,945.63,741.77,10.17,16.2,26,49.93,2017-7-23 08:00,1,922.03,307.13,96.53,18.37
XH808A416121601153,395.73,817.67,937.6,723.13,8.03,12.43,26,50.2,2017-7-23 09:00,1,833.93,250,74.13,12.9
XH808A416121601153,411.2,854.23,927.37,756.5,14.9,23.7,26.67,49.9,2017-7-23 10:00,1,1190.7,452.63,140.73,26.1
XH808A416121601153,406.53,883.13,953.67,773.1,15.6,21,29.17,47.13,2017-7-23 11:00,1,1390.57,501.4,119.33,15.67
XH808A416121601153,403.87,992.7,913.13,864.57,18.57,22.73,31.27,44.43,2017-7-23 12:00,1,1731.43,638.2,127.53,14.1
XH808A416121601153,401.93,1168.57,829.93,1032.27,16.73,20.27,34.27,38.53,2017-7-23 13:00,1,1722.43,622.5,124.1,12.27
XH808A416121601153,396.1,1212.07,790.37,1068.03,17.67,21.3,34.9,38.5,2017-7-23 14:00,1,1718.03,623.47,121.77,11
XH808A416121601153,389.7,1146.2,824.63,981.23,17.3,21.83,34,40.73,2017-7-23 15:00,1,1613.2,585.57,118.17,12.3
XH808A416121601153,383.37,1201.83,827.33,1056.47,14.8,19.17,34.9,38.7,2017-7-23 16:00,1,1482.77,523,109.07,12.9
XH808A416121601153,375.23,1283,833.73,1095.3,11.37,14.17,37.73,33.97,2017-7-23 17:00,1,1250.27,407.6,83.27,9.53
XH808A416121601153,364.83,1208.4,914,974.3,10.1,12.73,37.83,32.67,2017-7-23 18:00,1,1158.97,356.77,71.53,7.97
XH808A416121601153,365.97,1094.77,974.23,865.5,12.4,15.73,34.6,36.43,2017-7-23 19:00,1,1266.3,422.7,89.47,10.53
XH808A416121601153,369.33,1078.77,937.37,916.87,10.57,15.13,31.8,38.83,2017-7-23 20:00,1,1032.67,342.97,88.87,14.97
XH808A416121601153,367.17,1006,848.9,857.6,7.3,11.3,28.9,42.3,2017-7-23 21:00,1,782.33,228.73,65.07,11.2
XH808A416121601153,374.3,948.87,822.3,843.07,7.9,11.77,26.8,46.23,2017-7-23 22:00,1,791.5,237.53,74.23,12.83
XH808A416121601153,377.79,884.69,828.45,814.38,8.28,12.52,25.55,49.9,2017-7-23 23:00,1,808.28,248.34,76.62,13.86
XH808A416121601153,376.5,859.5,807.93,788.9,6.9,10.4,24.57,52.23,2017-7-24,1,741.53,216.93,65,11.03
XH808A416121601153,382.2,874.73,773.77,818.3,10.33,14.8,24,54.13,2017-7-24 01:00,1,1081.27,363.23,96.77,14.67
XH808A416121601153,380.53,834.03,778.67,798.2,7.83,12.13,23.13,55.87,2017-7-24 02:00,1,814.57,240.33,70.47,11.63
XH808A416121601153,381.2,820.97,790.63,799.9,9.93,15.8,22.47,57.57,2017-7-24 03:00,1,851.5,286.17,96.57,16.27
XH808A416121601153,380.23,827.5,796.2,814.23,6.77,10.3,22.67,56.47,2017-7-24 04:00,1,717.23,206.67,61,10.3
XH808A416121601153,379.57,811.93,810,809.57,6.23,8.83,22.57,56,2017-7-24 05:00,1,668,182.23,56.5,8.37
XH808A416121601153,382.53,815.37,952.37,812.9,5.47,8.27,22.07,57.03,2017-7-24 06:00,1,642.47,169.23,53.97,9.53
XH808A416121601153,390.13,808.93,842,815.13,8.73,13.63,22,57.5,2017-7-24 07:00,1,784.87,250.6,84.17,15.63
XH808A416121601153,405.79,823.55,843,832.93,12.03,20.07,22.9,56.17,2017-7-24 08:00,1,972.31,350.97,120.1,23.62
XH808A416121601153,403.47,834.63,853.8,843.8,11.23,18.4,23.23,54.77,2017-7-24 09:00,1,895.63,322,111.57,20.47
XH808A416121601153,401.1,878.93,852.33,885.5,12.7,19.4,24.4,52.33,2017-7-24 10:00,1,1009.67,366.03,116.5,20.13
XH808A416121601153,397.6,895.77,901.9,873.13,9.67,13.93,25.73,49.93,2017-7-24 11:00,1,1020.13,334.63,90.53,14.47
XH808A416121601153,396.8,976.27,860.47,939.93,9.97,13.7,27.87,45.13,2017-7-24 12:00,1,996.6,328.5,81.47,12.47
XH808A416121601153,389.2,1135.93,750.07,1072.53,11.17,14.3,30.63,39.83,2017-7-24 13:00,1,1093.33,370.73,85.23,10.43
XH808A416121601153,380.83,1229.13,629.97,1154.07,12.8,17.1,32.77,37.2,2017-7-24 14:00,1,1224.93,424.67,97.27,12.93
XH808A416121601153,375.83,1284.63,588.8,1174.97,13.77,19.1,34.97,34.47,2017-7-24 15:00,1,1272.63,451.47,109.53,15.67
XH808A416121601153,355.3,1376.17,564.47,1240.37,12.2,15.67,37,31.37,2017-7-24 16:00,1,1201.07,402.77,90.53,10.6
XH808A416121601153,339.4,1395.1,620.57,1208.67,11.87,15.73,38.7,29.1,2017-7-24 17:00,1,1188.7,401.53,90.83,11.9
XH808A416121601153,336.77,1309.2,766.43,1099.6,13.23,18.33,37.87,29.67,2017-7-24 18:00,1,1246.77,422.37,102.17,14.43
XH808A416121601153,334.93,1173.13,903.17,967.03,11.73,15.33,35.07,34.17,2017-7-24 19:00,1,1193.27,400.33,86.27,9.8
XH808A416121601153,350.3,1119.27,883.73,951.43,11.03,14.2,31.93,38.9,2017-7-24 20:00,1,1149.43,379.33,81.83,9.57
XH808A416121601153,363.67,1025.6,927.97,888.67,12.23,16.23,29.9,42.57,2017-7-24 21:00,1,1149.57,390.23,93.37,12.03
XH808A416121601153,366.33,990.43,869.03,886.4,12.37,16.37,28.23,48.53,2017-7-24 22:00,1,1251.07,421.07,93.47,12.07
XH808A416121601153,378.93,901.93,847.77,815.63,16.7,20.1,25.67,60.43,2017-7-24 23:00,1,1697.2,587.5,113.37,11.27
XH808A416121601153,377.9,824.63,892.03,766.9,18.93,21.3,24.17,67.27,2017-7-25,1,1968.83,681.17,115.63,8.13
XH808A416121601153,385.13,780.07,917.57,728.17,24.47,27.93,23.4,69.7,2017-7-25 01:00,1,2361.57,858.93,151.8,10.4
XH808A416121601153,390.5,777.87,901.37,728.33,28.23,33.77,22.67,72.07,2017-7-25 02:00,1,2712.4,1012.7,192.77,17.37
XH808A416121601153,389.6,688.13,962.63,620.87,31.4,39.53,22,74.03,2017-7-25 03:00,1,2711.43,1053.87,216.17,22.07
XH808A416121601153,392.07,678.6,953.17,606.93,34.33,43.3,21.77,75.5,2017-7-25 04:00,1,2972.13,1165.17,242.67,26.57
XH808A416121601153,395.3,661.73,967.67,607.53,37.17,44.73,21,76.6,2017-7-25 05:00,1,3262.6,1269.47,248,22.77
XH808A416121601153,400.2,618.5,1011.17,555.7,36.93,42.1,21,77.33,2017-7-25 06:00,1,3423.87,1320.3,231.4,17.6
XH808A416121601153,408.03,654,990.47,595.43,44.37,55,21,77.7,2017-7-25 07:00,1,3678.97,1485.57,309.47,31.27
XH808A416121601153,424.17,689.8,993.03,659.27,44.47,55.47,22.07,73.53,2017-7-25 08:00,1,3697.57,1502.03,302.57,31.1
XH808A416121601153,425.5,731.3,1007.6,695.9,47.1,58.23,24.03,67.5,2017-7-25 09:00,1,3867.03,1584.27,319.23,31.3
XH808A416121601153,426.7,909.67,975.57,867.6,39.63,46.97,27.43,56.87,2017-7-25 10:00,1,3462.07,1385.97,261.9,23.07
XH808A416121601153,426.03,1194.7,714.4,1191.2,50.27,59.57,28.83,52.3,2017-7-25 11:00,1,4313.87,1746.37,322.13,24.53
XH808A416121601153,422,1599.57,331.3,1684.3,57.27,66.3,31.03,47.13,2017-7-25 12:00,1,5007.67,2030.73,353.53,23.17
XH808A416121601153,409.47,1776.93,230.7,1877.73,40.87,46.93,34.2,39.5,2017-7-25 13:00,1,3828.47,1489.2,254.3,16.3
XH808A416121601153,388.5,1601.87,453.43,1554.63,23.13,27.3,36.43,33.67,2017-7-25 14:00,1,2266.7,822.3,146.53,12.03
XH808A416121601153,364.47,1574.87,537.67,1439.83,18.73,21.57,37.8,31.17,2017-7-25 15:00,1,1949.17,682.5,114.77,7.93
XH808A416121601153,350.83,1635.47,537.73,1512.9,20.63,25.1,38.7,31.3,2017-7-25 16:00,1,2116.63,738.27,129.83,10.8
XH808A416121601153,331.73,1549.73,707.57,1360.63,18.07,21.23,38.57,30.67,2017-7-25 17:00,1,1887.57,654.03,112.6,9.37
XH808A416121601153,325.43,1404.6,732.23,1178.73,12.67,14.33,36.93,31.37,2017-7-25 18:00,1,1361.07,445.2,82,6.93
XH808A416121601153,329.3,1345.93,899.33,1143.3,12.47,15.33,36.73,32.2,2017-7-25 19:00,1,1342.4,441.53,88.17,9.8
XH808A416121601153,334.87,1231.33,956.17,1060.57,16.7,20.57,34.07,34.33,2017-7-25 20:00,1,1589.43,551.27,112.77,11.9
XH808A416121601153,352.8,1092,942.87,914.83,24.07,30,31.37,39.87,2017-7-25 21:00,1,2223.6,850.53,166.87,16
XH808A416121601153,362.57,1008.33,958.47,871.67,24,29.37,29.7,42.67,2017-7-25 22:00,1,2149,819.9,163.07,16.33
XH808A416121601153,367.2,954.23,946.33,821.6,22.7,27.3,28.47,45.77,2017-7-25 23:00,1,2109.73,791.07,156.33,14.83
XH808A416121601153,367.03,892.07,955.43,772.9,25.87,32.13,27.17,48.97,2017-7-26,1,2361.9,906.43,179.7,18.17
XH808A416121601153,374.4,893.3,950.7,791.2,30.7,36.5,27,51.3,2017-7-26 01:00,1,2683.93,1056.3,205.43,17.73
XH808A416121601153,377.17,874.83,951.8,796.9,28.5,34.4,26.53,52.63,2017-7-26 02:00,1,2542.13,987.2,189.87,17.43
XH808A416121601153,381.07,828.13,982.1,750.2,31.87,39.27,26,53.73,2017-7-26 03:00,1,2668.67,1063.43,220.93,21.5
XH808A416121601153,384,820.77,977.33,750.3,32,39.67,26,54.5,2017-7-26 04:00,1,2707.17,1086.4,222.13,22.43
XH808A416121601153,385.57,801.5,963.77,730.77,30.13,35.93,25.5,56.87,2017-7-26 05:00,1,2620.4,1031.73,198.13,16.23
XH808A416121601153,387.13,764.83,955.5,699.03,31.63,37.27,24.67,60.43,2017-7-26 06:00,1,2711.73,1081.63,208.87,17
XH808A416121601153,394.87,776.07,947.23,701.4,31,36.9,24,63.1,2017-7-26 07:00,1,2700.6,1082.6,211.53,18.03
XH808A416121601153,408.6,777.33,952.27,721,34.7,43.37,24,63.53,2017-7-26 08:00,1,2878.47,1172.4,241.9,26.3
XH808A416121601153,416.7,772.8,980,719.23,31.8,40.07,24,62.1,2017-7-26 09:00,1,2584.2,1048.8,227.13,23.87
XH808A416121601153,405.23,774.63,965.9,721.3,23.43,28.07,24.13,61.77,2017-7-26 10:00,1,2106.8,798,158.97,14.27
XH808A416121601153,393.53,828.87,892.8,766.6,15.47,19.33,24.07,59.13,2017-7-26 11:00,1,1447.63,519.07,107.93,10.93
XH808A416121601153,402.73,839.97,855.83,769.23,13.97,17.93,23.83,61.37,2017-7-26 12:00,1,1361.4,477.17,102.53,12.13
XH808A416121601153,401.43,831.2,849.1,791.83,15.43,20,23.2,66.33,2017-7-26 13:00,1,1411.27,511.2,114.73,13.43
XH808A416121601153,399.27,846.9,778.37,793.87,16.73,19.7,22.2,70.8,2017-7-26 14:00,1,1637.27,581.6,112.53,9.77
XH808A416121601153,402.1,861.2,804.5,815.4,18.33,22.67,23.3,67.03,2017-7-26 15:00,1,1706.97,628.47,124.57,11.87
XH808A416121601153,403.67,891.6,812.8,859.63,23.23,28.63,24,65.9,2017-7-26 16:00,1,2107.13,804.6,159.67,16.1
XH808A416121601153,401.37,858.77,829.57,823.17,18.53,23.8,24,64.8,2017-7-26 17:00,1,1685.7,625.47,135.83,15.17
XH808A416121601153,402.97,873.2,853.13,862.87,9.87,15.03,24,58.5,2017-7-26 18:00,1,942.1,311.27,85.43,14.6
XH808A416121601153,402.67,812.93,886.07,781.6,7.57,10.4,24,57.33,2017-7-26 19:00,1,786.13,239.03,62.73,9.1
XH808A416121601153,387.83,800.03,843.93,753.13,3.93,4.87,23.87,57.57,2017-7-26 20:00,1,589.17,129.23,29.83,3.5
XH808A416121601153,390.41,822.28,834.1,786.97,8.17,11.48,23,58.59,2017-7-26 21:00,1,829.28,254.17,70.9,10.86
XH808A416121601153,392.77,830.47,863.47,807.6,6.6,9.1,23,59.03,2017-7-26 22:00,1,787.23,229.33,63.1,9.47
XH808A416121601153,395.73,783.07,919.97,755.1,8.3,11.97,23,59.87,2017-7-26 23:00,1,826.33,255.53,74,10.7
XH808A416121601153,394.5,737.93,945.8,675,7.37,9.9,22.67,65.23,2017-7-27,1,802.03,236.33,61.73,7.93
XH808A416121601153,393,734.77,918.03,684.97,7.17,7.67,21,76.57,2017-7-27 01:00,1,862.97,244.9,49.07,3.9
XH808A416121601153,392.97,641.77,961.27,618.67,10.77,11.53,19.67,83.27,2017-7-27 02:00,1,1181.37,387.03,70,5.8
XH808A416121601153,392.57,593.97,961.4,547.37,11.77,12.67,19,89.2,2017-7-27 03:00,1,1279.73,430.8,78.73,5.03
XH808A416121601153,392.63,683.47,856.33,618.93,13.8,14.63,18.13,91.8,2017-7-27 04:00,1,1407.23,492.7,93,5.8
XH808A416121601153,399.2,741.5,792.27,719.9,7.83,8.23,17,93.3,2017-7-27 05:00,1,984.03,299.4,53.23,3.57
XH808A416121601153,394.67,709.13,798.77,663.1,8.37,8.53,17,94.27,2017-7-27 06:00,1,1036.07,312.83,55.43,3.1
XH808A416121601153,396.73,653.1,825.07,605.9,6.6,6.7,17,94.87,2017-7-27 07:00,1,897.1,259.5,43.03,2.97
XH808A416121601153,409.67,620,890.63,603.83,11.3,11.97,17,94.97,2017-7-27 08:00,1,1265.03,420.77,74.2,4.73
XH808A416121601153,417.83,636.03,914.77,671,9.33,9.73,17.73,94.73,2017-7-27 09:00,1,1098.3,346.73,62.3,4.07
XH808A416121601153,413.73,680.83,912.3,702.6,10.17,10.8,18,93.97,2017-7-27 10:00,1,1192.3,376.77,67.2,4.1
XH808A416121601153,414.83,739,862.1,789.3,11.57,12.3,18,93.7,2017-7-27 11:00,1,1344.9,435.87,75.47,4.9
XH808A416121601153,414.83,723.5,854.27,749.2,14.2,14.7,18,94.07,2017-7-27 12:00,1,1560.87,526.37,89.5,4.73
XH808A416121601153,408.87,802.27,776.47,797.07,17.43,18.13,18,93.9,2017-7-27 13:00,1,1814.77,652.27,115.17,6.1
XH808A416121601153,412.4,802.9,800.27,809.8,10.57,11.17,18.07,92.93,2017-7-27 14:00,1,1215.43,395.7,70.77,4.6
XH808A416121601153,416.4,753.23,847.3,786.83,10.13,10.77,18.43,92.77,2017-7-27 15:00,1,1109.97,364.53,70.03,4.6
XH808A416121601153,410.43,783.3,799.23,772.4,17.5,18.4,18.1,93.8,2017-7-27 16:00,1,1817.23,656.8,109.03,6.03
XH808A416121601153,411.7,799.03,795.2,812.97,14.77,15.47,18,91.9,2017-7-27 17:00,1,1557.3,536.3,95.67,5.2
XH808A416121601153,406.57,776.8,798.1,823.37,4.4,5,18,89.37,2017-7-27 18:00,1,687.6,166.27,32.7,3.13
XH808A416121601153,406.13,794.17,782.93,826.87,6.9,9.4,18,85.27,2017-7-27 19:00,1,811.2,239.7,61.73,9.87
XH808A416121601153,404.86,771.17,813.38,803.9,7.28,7.93,17.55,84.38,2017-7-27 20:00,1,923.1,261.31,51.03,4.86
XH808A416121601153,402.33,728.87,782.87,707.83,11,11.23,16.3,89.2,2017-7-27 21:00,1,1302.9,422,69.23,4.23
XH808A416121601153,407.43,715.97,847.67,731.03,12.9,13.37,16,93.27,2017-7-27 22:00,1,1475.93,501.83,87.83,5.57
XH808A416121601153,404.5,677.5,904.33,705.03,16.13,16.5,16,94.4,2017-7-27 23:00,1,1732.83,604.23,102.1,5.63
XH808A416121601153,401.57,637,928.5,687.03,18.73,19.2,16,95.1,2017-7-28,1,1902.53,690.8,118.9,6.33
XH808A416121601153,404.97,669.3,916,713.13,20.4,21.03,16,95.2,2017-7-28 01:00,1,2067.23,765.27,130.17,6.9
XH808A416121601153,405.9,643.9,931.87,687.5,23.87,24.7,16,95.3,2017-7-28 02:00,1,2300.97,883.07,158.17,8.43
XH808A416121601153,407.7,634.27,939.5,699.97,27.87,28.77,16,95.43,2017-7-28 03:00,1,2590.5,1011.03,179.7,10.37
XH808A416121601153,402.6,612.6,957.53,666,32.37,33.77,16,95.8,2017-7-28 04:00,1,2884.37,1180.37,214.77,12.63
XH808A416121601153,402.83,597.5,986.2,619.13,35.1,37.17,16,95.67,2017-7-28 05:00,1,3085.9,1275.47,234.8,14.3
XH808A416121601153,404.23,577.07,1002.03,593.67,34.53,36.4,16,96,2017-7-28 06:00,1,3100.3,1274.07,235.07,14.2
XH808A416121601153,410.6,563.07,1001.53,562.23,31.27,33.07,16,96.1,2017-7-28 07:00,1,2874.2,1158.77,208.6,13.23
XH808A416121601153,427.9,612.57,987.63,625.67,34.43,36.43,16,96.2,2017-7-28 08:00,1,3083.47,1257.77,221.53,14.27
XH808A416121601153,441.63,653.9,999.27,696.03,40.47,44.43,17.03,94.5,2017-7-28 09:00,1,3471.37,1439,268.67,18.6
XH808A416121601153,431.8,717.8,979.93,756.97,41.43,47.13,18.4,88.3,2017-7-28 10:00,1,3501.8,1487.07,288.07,24.37
