"STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME"
"XHPROAMPS313","1.832","53","21","59","85","203","24.719","72.067","2017/5/20 7:00:00"
"XHPROAMPS313","1.223","46","21","101","72","179","25.356","66.036","2017/5/20 8:00:00"
"XHPROAMPS313","1.395","35","23","161","100","233","27.095","59.637","2017/5/20 10:00:00"
"XHPROAMPS313","1.538","34","24","226","92","215","27.813","58.486","2017/5/20 11:00:00"
"XHPROAMPS313","1.269","33","23","290","95","196","29.007","54.408","2017/5/20 12:00:00"
"XHPROAMPS313","1.223","30","22","306","85","173","29.702","53.492","2017/5/20 13:00:00"
"XHPROAMPS313","1.072","27","21","293","73","163","29.311","54.092","2017/5/20 14:00:00"
"XHPROAMPS313","1.016","25","20","298","69","153","29.469","53.726","2017/5/20 15:00:00"
"XHPROAMPS313","0.96","25","20","296","81","143","29.365","52.654","2017/5/20 16:00:00"
"XHPROAMPS313","0.75","27","19","252","56","147","28.492","56.661","2017/5/20 18:00:00"
"XHPROAMPS313","0.517","28","18","195","42","95","28.756","47.937","2017/5/20 19:00:00"
"XHPROAMPS313","0.458","27","17","168","35","91","28.288","45.225","2017/5/20 20:00:00"
"XHPROAMPS313","0.551","30","17","209","35","133","27.172","56.299","2017/5/20 21:00:00"
"XHPROAMPS313","0.593","28","17","172","38","99","26.178","58.775","2017/5/20 22:00:00"
"XHPROAMPS313","0.693","25","17","139","32","142","24.888","57.311","2017/5/20 23:00:00"
"XHPROAMPS313","0.711","25","17","122","32","113","23.635","61.2","2017/5/21"
"XHPROAMPS313","0.629","25","18","103","37","98","22.392","67.144","2017/5/21 1:00:00"
"XHPROAMPS313","0.852","27","19","87","42","125","21.658","73.867","2017/5/21 2:00:00"
"XHPROAMPS313","0.828","31","19","77","48","124","21.096","77.787","2017/5/21 3:00:00"
"XHPROAMPS313","0.907","29","19","168","50","109","20.694","80.726","2017/5/21 4:00:00"
"XHPROAMPS313","0.941","31","19","199","53","113","20.451","82.303","2017/5/21 5:00:00"
"XHPROAMPS313","1.289","34","21","173","48","88","20.379","82.622","2017/5/21 6:00:00"
"XHPROAMPS313","1.323","28","23","197","57","165","20.801","80.431","2017/5/21 7:00:00"
"XHPROAMPS313","1.295","33","24","181","86","161","21.582","77.516","2017/5/21 8:00:00"
"XHPROAMPS313","1.269","35","23","201","83","158","22.757","74.417","2017/5/21 9:00:00"
"XHPROAMPS313","1.197","35","23","176","63","181","23.666","71.172","2017/5/21 10:00:00"
"XHPROAMPS313","0.921","29","20","209","66","150","23.951","72.822","2017/5/21 11:00:00"
"XHPROAMPS313","1.426","41","20","201","66","159","24.712","68.075","2017/5/21 12:00:00"
"XHPROAMPS313","0.973","30","19","181","63","157","24.819","62.202","2017/5/21 14:00:00"
"XHPROAMPS313","0.906","29","19","193","84","162","24.676","65.116","2017/5/21 15:00:00"
"XHPROAMPS313","1.241","35","18","235","57","147","24.508","71.357","2017/5/21 16:00:00"
"XHPROAMPS313","4.312","83","23","197","56","196","23.98","75.769","2017/5/21 17:00:00"
"XHPROAMPS313","1.55","49","19","225","55","173","22.128","81.372","2017/5/21 18:00:00"
"XHPROAMPS313","0.639","26","16","223","58","135","21.697","84.119","2017/5/21 19:00:00"
"XHPROAMPS313","0.592","24","16","193","56","118","21.735","86.801","2017/5/21 20:00:00"
"XHPROAMPS313","0.589","24","16","215","54","104","21.686","87.853","2017/5/21 21:00:00"
"XHPROAMPS313","0.595","23","15","237","52","115","21.423","89.6","2017/5/21 22:00:00"
"XHPROAMPS313","0.604","22","15","235","46","121","22.32","88.411","2017/5/21 23:00:00"
"XHPROAMPS313","0.672","25","16","233","45","117","23.297","83.329","2017/5/22"
"XHPROAMPS313","0.7","30","16","201","47","143","23.781","76.139","2017/5/22 1:00:00"
"XHPROAMPS313","0.68","27","16","187","47","124","22.944","79.997","2017/5/22 2:00:00"
"XHPROAMPS313","0.79","27","17","194","45","115","21.889","82","2017/5/22 4:00:00"
"XHPROAMPS313","0.842","26","18","158","50","133","21.574","82.028","2017/5/22 5:00:00"
"XHPROAMPS313","0.802","25","18","171","54","128","21.013","82.569","2017/5/22 6:00:00"
"XHPROAMPS313","0.845","28","19","221","57","163","21.324","83.328","2017/5/22 7:00:00"
"XHPROAMPS313","0.897","30","19","155","54","145","21.705","82.711","2017/5/22 8:00:00"
"XHPROAMPS313","0.933","31","20","178","55","180","21.964","81.831","2017/5/22 9:00:00"
"XHPROAMPS313","1.031","31","21","49","82","178","23.069","78.892","2017/5/22 10:00:00"
"XHPROAMPS313","1.199","33","21","21","89","211","24.53","74.867","2017/5/22 11:00:00"
"XHPROAMPS313","1.18","32","20","39","102","222","25.471","71.847","2017/5/22 12:00:00"
"XHPROAMPS313","1.223","33","20","9","99","215","26.625","69.326","2017/5/22 13:00:00"
"XHPROAMPS313","0.944","34","17","20","87","191","23.588","79.649","2017/5/22 14:00:00"
"XHPROAMPS313","0.587","26","15","20","41","124","17.581","93.828","2017/5/22 15:00:00"
"XHPROAMPS313","0.51","21","14","14","38","86","16.204","94.675","2017/5/22 16:00:00"
"XHPROAMPS313","0.699","25","14","43","40","86","15.751","92.314","2017/5/22 17:00:00"
"XHPROAMPS313","0.622","21","13","28","38","66","15.826","90.9","2017/5/22 18:00:00"
"XHPROAMPS313","0.678","20","13","14","32","59","16.14","92.542","2017/5/22 19:00:00"
"XHPROAMPS313","0.809","22","13","","34","57","16.167","93.561","2017/5/22 20:00:00"
"XHPROAMPS313","1.621","27","13","2","29","55","16.1","93.164","2017/5/22 21:00:00"
"XHPROAMPS313","1.682","30","13","20","31","60","15.888","92.364","2017/5/22 22:00:00"
"XHPROAMPS313","1.229","25","13","26","35","52","15.994","91","2017/5/22 23:00:00"
"XHPROAMPS313","1.073","22","13","17","32","56","15.907","90.014","2017/5/23"
"XHPROAMPS313","0.75","19","13","8","27","56","15.776","89.728","2017/5/23 1:00:00"
"XHPROAMPS313","0.867","26","13","15","38","60","15.442","91.306","2017/5/23 2:00:00"
"XHPROAMPS313","0.771","22","13","16","30","56","15.26","92.769","2017/5/23 3:00:00"
"XHPROAMPS313","0.644","16","13","19","19","40","15.249","91.931","2017/5/23 4:00:00"
"XHPROAMPS313","0.662","25","13","13","23","47","15.391","88.697","2017/5/23 5:00:00"
"XHPROAMPS313","0.999","30","14","43","23","51","15.615","84.976","2017/5/23 6:00:00"
"XHPROAMPS313","1.045","25","14","5","30","55","16.568","79.392","2017/5/23 7:00:00"
"XHPROAMPS313","0.539","14","13","","25","40","17.257","72.086","2017/5/23 8:00:00"
"XHPROAMPS313","1.022","16","13","11","26","39","17.765","67.114","2017/5/23 9:00:00"
"XHPROAMPS313","1.736","26","14","11","26","49","18.286","70.954","2017/5/23 10:00:00"
"XHPROAMPS313","1.528","29","14","","25","76","18.524","73.9","2017/5/23 11:00:00"
"XHPROAMPS313","0.95","22","13","51","19","69","18.945","69.02","2017/5/23 12:00:00"
"XHPROAMPS313","0.578","17","13","20","24","63","19.809","59.411","2017/5/23 13:00:00"
"XHPROAMPS313","0.675","17","13","53","24","65","20.784","56.481","2017/5/23 14:00:00"
"XHPROAMPS313","0.685","19","12","","32","91","21.876","55.976","2017/5/23 15:00:00"
"XHPROAMPS313","0.593","20","11","","29","66","22.784","51.067","2017/5/23 16:00:00"
"XHPROAMPS313","0.414","18","11","","24","60","23.755","37.993","2017/5/23 17:00:00"
"XHPROAMPS313","0.43","18","11","57","16","54","24.426","33.702","2017/5/23 18:00:00"
"XHPROAMPS313","0.58","27","12","168","24","77","23.984","42.73","2017/5/23 19:00:00"
"XHPROAMPS313","0.552","31","12","158","19","90","23.196","45.397","2017/5/23 20:00:00"
"XHPROAMPS313","0.501","31","16","148","26","75","22.644","45.919","2017/5/23 21:00:00"
"XHPROAMPS313","0.389","33","16","124","33","70","22.084","44.761","2017/5/23 22:00:00"
"XHPROAMPS313","0.434","43","12","84","37","82","21.188","47.947","2017/5/23 23:00:00"
"XHPROAMPS313","0.52","29","11","98","35","56","20.018","54.752","2017/5/24"
"XHPROAMPS313","0.542","27","11","104","39","104","19.042","59.947","2017/5/24 1:00:00"
"XHPROAMPS313","0.54","28","11","105","47","88","18.822","65.619","2017/5/24 2:00:00"
"XHPROAMPS313","0.566","31","12","94","47","111","18.554","67.65","2017/5/24 3:00:00"
"XHPROAMPS313","0.555","35","12","77","47","106","18.143","69.747","2017/5/24 4:00:00"
"XHPROAMPS313","0.563","34","12","68","53","112","17.935","69.439","2017/5/24 5:00:00"
"XHPROAMPS313","0.594","35","12","64","50","105","18.083","65.672","2017/5/24 6:00:00"
"XHPROAMPS313","0.602","36","13","63","53","117","18.842","62.819","2017/5/24 7:00:00"
"XHPROAMPS313","0.613","31","12","78","50","94","20.995","52.752","2017/5/24 8:00:00"
"XHPROAMPS313","0.515","29","11","93","36","107","23.241","45.296","2017/5/24 9:00:00"
"XHPROAMPS313","0.657","29","12","111","35","92","24.789","43.553","2017/5/24 10:00:00"
"XHPROAMPS313","0.509","27","11","128","36","90","26.595","40.684","2017/5/24 11:00:00"
"XHPROAMPS313","0.416","25","11","139","27","79","28.508","34.842","2017/5/24 12:00:00"
"XHPROAMPS313","0.339","25","18","157","26","67","29.912","29.178","2017/5/24 13:00:00"
"XHPROAMPS313","0.338","23","17","189","28","71","30.324","29.025","2017/5/24 14:00:00"
"XHPROAMPS313","0.287","21","17","193","25","58","31.642","24.022","2017/5/24 15:00:00"
"XHPROAMPS313","0.217","17","12","174","18","36","32.223","19.645","2017/5/24 16:00:00"
"XHPROAMPS313","0.231","17","12","178","16","25","32.127","20.677","2017/5/24 17:00:00"
"XHPROAMPS313","0.288","21","12","170","19","41","31.462","27.493","2017/5/24 18:00:00"
"XHPROAMPS313","0.363","25","12","149","20","50","29.725","34.603","2017/5/24 19:00:00"
"XHPROAMPS313","0.363","25","12","126","22","50","28.178","37.65","2017/5/24 20:00:00"
"XHPROAMPS313","0.42","27","12","111","19","88","26.38","43.915","2017/5/24 21:00:00"
"XHPROAMPS313","0.47","24","12","108","28","71","25.297","48.511","2017/5/24 22:00:00"
"XHPROAMPS313","0.453","23","11","97","27","71","24.562","49.186","2017/5/24 23:00:00"
"XHPROAMPS313","0.41","20","11","101","24","66","23.77","47.817","2017/5/25"
"XHPROAMPS313","0.294","19","11","103","22","53","22.732","48.217","2017/5/25 1:00:00"
"XHPROAMPS313","0.339","25","11","92","26","53","21.826","50.474","2017/5/25 2:00:00"
"XHPROAMPS313","0.396","29","12","82","26","80","21.291","50.178","2017/5/25 3:00:00"
"XHPROAMPS313","0.438","35","12","68","28","78","20.73","51.834","2017/5/25 4:00:00"
"XHPROAMPS313","0.444","42","18","56","35","69","20.57","52.281","2017/5/25 5:00:00"
"XHPROAMPS313","0.626","53","19","50","43","114","21.004","49.861","2017/5/25 6:00:00"
"XHPROAMPS313","1.226","50","13","46","46","392","20.663","61.072","2017/5/25 7:00:00"
"XHPROAMPS313","0.51","19","11","85","38","183","18.879","60.864","2017/5/25 8:00:00"
"XHPROAMPS313","0.307","14","10","98","31","124","18.446","51.841","2017/5/25 9:00:00"
"XHPROAMPS313","0.209","10","10","106","23","63","18.214","52.544","2017/5/25 10:00:00"
"XHPROAMPS313","0.19","9","10","109","19","58","17.991","53.502","2017/5/25 11:00:00"
"XHPROAMPS313","0.173","8","10","111","17","47","17.971","48.861","2017/5/25 12:00:00"
"XHPROAMPS313","0.167","8","10","111","14","45","17.999","47.058","2017/5/25 13:00:00"
"XHPROAMPS313","0.152","7","10","114","14","37","18.145","44.411","2017/5/25 14:00:00"
"XHPROAMPS313","0.148","8","10","118","9","41","18.764","41.703","2017/5/25 15:00:00"
"XHPROAMPS313","0.151","9","10","121","7","47","19.174","41.469","2017/5/25 16:00:00"
"XHPROAMPS313","0.14","10","10","124","6","39","19.361","39.416","2017/5/25 17:00:00"
"XHPROAMPS313","0.179","14","11","129","6","29","19.854","37.375","2017/5/25 18:00:00"
"XHPROAMPS313","0.215","17","11","124","7","42","19.711","37.206","2017/5/25 19:00:00"
"XHPROAMPS313","0.171","16","11","120","9","51","19.532","36.314","2017/5/25 20:00:00"
"XHPROAMPS313","0.223","17","11","110","14","50","18.923","42.431","2017/5/25 21:00:00"
"XHPROAMPS313","0.248","24","11","93","17","47","17.71","46.062","2017/5/25 23:00:00"
"XHPROAMPS313","0.297","22","12","89","13","48","17.341","47.578","2017/5/26"
"XHPROAMPS313","0.306","26","12","78","15","58","16.933","55.314","2017/5/26 2:00:00"
"XHPROAMPS313","0.316","32","14","57","14","60","16.31","60.183","2017/5/26 3:00:00"
"XHPROAMPS313","0.29","26","13","64","13","56","16.113","63.413","2017/5/26 4:00:00"
"XHPROAMPS313","0.549","40","16","50","17","57","16.202","61.375","2017/5/26 5:00:00"
"XHPROAMPS313","0.713","60","17","32","28","79","16.388","62.714","2017/5/26 6:00:00"
"XHPROAMPS313","0.481","52","18","57","28","86","17.417","59.786","2017/5/26 7:00:00"
"XHPROAMPS313","0.359","28","15","93","25","100","17.947","58.094","2017/5/26 8:00:00"
"XHPROAMPS313","0.482","27","18","177","42","100","20.312","52.826","2017/5/26 10:00:00"
"XHPROAMPS313","0.478","29","15","198","37","62","21.542","50.676","2017/5/26 11:00:00"
"XHPROAMPS313","0.451","25","13","214","32","86","23.674","42.661","2017/5/26 12:00:00"
"XHPROAMPS313","0.416","20","13","211","35","58","25.46","36.908","2017/5/26 13:00:00"
"XHPROAMPS313","0.392","17","12","215","26","53","26.548","31.653","2017/5/26 14:00:00"
"XHPROAMPS313","0.502","29","12","182","20","105","27.488","50.385","2017/5/26 16:00:00"
"XHPROAMPS313","0.567","34","12","175","22","106","27.846","52.375","2017/5/26 17:00:00"
"XHPROAMPS313","0.797","25","12","233","35","96","29.283","46.377","2017/5/26 19:00:00"
"XHPROAMPS313","0.794","22","12","215","41","104","27.903","50.534","2017/5/26 20:00:00"
"XHPROAMPS313","0.795","25","12","176","46","139","26.516","56.606","2017/5/26 21:00:00"
"XHPROAMPS313","0.795","26","12","152","49","136","25.682","60.589","2017/5/26 22:00:00"
"XHPROAMPS313","0.809","23","11","147","50","147","24.979","61.581","2017/5/26 23:00:00"
"XHPROAMPS313","0.672","44","12","97","47","143","24.263","60.503","2017/5/27 1:00:00"
"XHPROAMPS313","0.685","42","12","106","46","136","23.898","59.783","2017/5/27 2:00:00"
"XHPROAMPS313","0.731","48","12","86","42","132","23.445","60.678","2017/5/27 3:00:00"
"XHPROAMPS313","0.855","43","12","93","48","138","23.164","59.406","2017/5/27 4:00:00"
"XHPROAMPS313","0.858","30","12","114","45","131","23.604","58.275","2017/5/27 5:00:00"
"XHPROAMPS313","0.917","43","14","88","51","165","22.977","61.322","2017/5/27 6:00:00"
"XHPROAMPS313","0.898","44","15","101","50","136","22.863","62.431","2017/5/27 7:00:00"
"XHPROAMPS313","0.824","31","12","114","49","121","23.198","61.804","2017/5/27 8:00:00"
"XHPROAMPS313","0.805","26","12","146","53","141","25.105","58.801","2017/5/27 9:00:00"
"XHPROAMPS313","0.803","22","12","185","54","122","27.465","52.317","2017/5/27 10:00:00"
"XHPROAMPS313","0.864","20","13","225","51","144","28.685","50.193","2017/5/27 11:00:00"
"XHPROAMPS313","0.899","29","12","259","59","178","30.093","47.364","2017/5/27 12:00:00"
"XHPROAMPS313","0.987","28","12","283","61","153","32.077","44.532","2017/5/27 13:00:00"
"XHPROAMPS313","1.008","24","13","299","55","146","33.851","40.345","2017/5/27 14:00:00"
"XHPROAMPS313","0.825","22","12","290","49","131","35.15","38.547","2017/5/27 15:00:00"
"XHPROAMPS313","0.792","22","13","286","39","126","35.356","38.383","2017/5/27 16:00:00"
"XHPROAMPS313","1.113","40","14","307","54","186","29.557","55.503","2017/5/27 17:00:00"
"XHPROAMPS313","1.149","56","15","302","64","232","28.371","58.714","2017/5/27 18:00:00"
"XHPROAMPS313","1.103","61","14","255","57","197","29.246","58.97","2017/5/27 19:00:00"
"XHPROAMPS313","1.001","46","14","216","52","181","30.315","57.058","2017/5/27 20:00:00"
"XHPROAMPS313","0.857","30","14","209","56","143","30.404","56.961","2017/5/27 21:00:00"
"XHPROAMPS313","0.912","30","13","181","53","150","29.336","61.308","2017/5/27 22:00:00"
"XHPROAMPS313","0.861","60","13","74","66","211","24.68","77.839","2017/5/28"
"XHPROAMPS313","0.69","29","12","137","59","142","27.214","57.992","2017/5/28 1:00:00"
"XHPROAMPS313","0.591","22","12","138","52","119","27.253","55.1","2017/5/28 2:00:00"
"XHPROAMPS313","0.566","19","12","143","42","103","27.06","53.117","2017/5/28 3:00:00"
"XHPROAMPS313","0.726","19","12","140","35","101","26.673","53.119","2017/5/28 4:00:00"
"XHPROAMPS313","0.681","19","12","140","35","118","26.11","53.769","2017/5/28 5:00:00"
"XHPROAMPS313","0.551","20","12","144","38","92","25.748","56.436","2017/5/28 6:00:00"
"XHPROAMPS313","0.585","22","12","144","45","167","25.91","57.282","2017/5/28 7:00:00"
"XHPROAMPS313","0.667","25","12","146","48","112","26.553","58.141","2017/5/28 8:00:00"
"XHPROAMPS313","0.687","25","12","163","48","133","28.126","54.489","2017/5/28 9:00:00"
"XHPROAMPS313","0.591","20","12","184","42","168","30.316","47.694","2017/5/28 10:00:00"
"XHPROAMPS313","0.589","18","12","206","37","158","32.149","42.624","2017/5/28 11:00:00"
"XHPROAMPS313","0.613","18","13","227","37","137","33.44","39.147","2017/5/28 12:00:00"
"XHPROAMPS313","0.631","18","13","244","36","112","33.937","39.868","2017/5/28 13:00:00"
"XHPROAMPS313","0.61","18","13","242","38","98","34.736","38.47","2017/5/28 14:00:00"
"XHPROAMPS313","0.632","18","13","244","34","94","35.301","38.112","2017/5/28 15:00:00"
"XHPROAMPS313","1.618","26","14","262","41","155","30.656","52.662","2017/5/28 16:00:00"
"XHPROAMPS313","2.226","31","14","303","49","181","28.438","56.874","2017/5/28 17:00:00"
"XHPROAMPS313","1.028","30","14","331","78","242","25.913","64.189","2017/5/28 18:00:00"
"XHPROAMPS313","0.85","24","13","297","62","146","25.653","62.794","2017/5/28 19:00:00"
"XHPROAMPS313","0.781","19","12","282","64","170","25.042","62.024","2017/5/28 20:00:00"
"XHPROAMPS313","0.812","17","12","271","59","129","25.779","60.933","2017/5/28 21:00:00"
"XHPROAMPS313","0.93","21","13","251","60","145","26.55","65.959","2017/5/28 22:00:00"
"XHPROAMPS313","0.863","17","12","244","54","147","26.232","67.052","2017/5/28 23:00:00"
"XHPROAMPS313","0.859","18","12","229","54","168","25.672","67.682","2017/5/29"
"XHPROAMPS313","0.73","16","12","226","50","140","24.356","75.597","2017/5/29 1:00:00"
"XHPROAMPS313","1.189","22","12","209","55","176","22.487","78.15","2017/5/29 2:00:00"
"XHPROAMPS313","0.67","15","12","229","58","148","21.852","77.182","2017/5/29 3:00:00"
"XHPROAMPS313","0.645","14","12","224","65","160","20.941","79.647","2017/5/29 4:00:00"
"XHPROAMPS313","0.641","15","11","187","67","154","20.39","84.076","2017/5/29 5:00:00"
"XHPROAMPS313","0.564","20","11","140","59","143","19.688","86.533","2017/5/29 6:00:00"
"XHPROAMPS313","0.475","20","11","109","51","122","19.717","87.126","2017/5/29 7:00:00"
"XHPROAMPS313","1.755","42","12","82","49","182","20.294","84.617","2017/5/29 8:00:00"
"XHPROAMPS313","3.874","53","13","76","55","166","20.674","80.412","2017/5/29 9:00:00"
"XHPROAMPS313","0.569","20","11","143","46","116","20.366","80.753","2017/5/29 10:00:00"
"XHPROAMPS313","1.038","29","12","125","45","141","21.17","74.75","2017/5/29 11:00:00"
"XHPROAMPS313","0.913","29","12","86","38","141","20.742","66.758","2017/5/29 12:00:00"
"XHPROAMPS313","0.516","22","12","98","36","139","20.276","63.925","2017/5/29 13:00:00"
"XHPROAMPS313","0.364","7","11","72","","","","32.905","2017/5/29 14:00:00"
"XHPROAMPS313","1.406","38","13","91","32","124","20.136","69.056","2017/5/29 15:00:00"
"XHPROAMPS313","2.609","49","15","77","37","135","19.96","70.431","2017/5/29 16:00:00"
"XHPROAMPS313","3.102","57","15","57","38","114","19.006","75.877","2017/5/29 17:00:00"
"XHPROAMPS313","0.553","24","12","119","28","86","18.878","77.25","2017/5/29 18:00:00"
"XHPROAMPS313","0.507","20","11","132","32","105","19.615","78.414","2017/5/29 19:00:00"
"XHPROAMPS313","0.592","22","12","140","40","136","20.54","73.397","2017/5/29 20:00:00"
"XHPROAMPS313","2.13","44","12","91","44","149","19.833","72.175","2017/5/29 21:00:00"
"XHPROAMPS313","1.779","50","12","74","39","124","19.112","73.197","2017/5/29 22:00:00"
