STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N
XH8082016011501245,375.7,466.87,717.9,563.5,85.57,90.87,28,86.3,2017-8-4 05:00,,,,
XH8082016011501245,375.73,622,585.9,701.3,76.3,81.23,28,86,2017-8-4 06:00,,,,
XH8082016011501245,406.4,620.9,620.13,730.1,111.6,119.17,28.2,85.37,2017-8-4 07:00,,,,
XH8082016011501245,394.17,751.33,423.37,962.2,150.67,159.47,29.73,82.5,2017-8-4 08:00,,,,
XH8082016011501245,362.13,915.3,410.27,907,49.67,52.53,31.53,76.37,2017-8-4 09:00,,,,
XH8082016011501245,350.57,968.43,492.5,892.03,21.07,22.13,34.07,63.5,2017-8-4 10:00,,,,
XH8082016011501245,346.77,966.1,481.73,837.17,18.43,19.2,36.2,55.43,2017-8-4 11:00,,,,
XH8082016011501245,335.67,1087.2,373.07,909.93,21.1,22.2,37.27,53.73,2017-8-4 12:00,,,,
XH8082016011501245,329.67,1338.77,139.37,1149.47,22.67,23.57,37.53,54.23,2017-8-4 13:00,,,,
XH8082016011501245,325.57,1168.63,213.43,1013.9,22.13,23.13,37.43,54,2017-8-4 14:00,,,,
XH8082016011501245,329.1,1510.43,13.2,1267.13,26.87,28.1,36.6,58.6,2017-8-4 15:00,,,,
XH8082016011501245,321.53,1397.1,68.5,1131.7,23.53,24.57,37.33,56.3,2017-8-4 16:00,,,,
XH8082016011501245,323.93,1640.97,1,1313.47,25.8,27.07,37.13,58.17,2017-8-4 17:00,,,,
XH8082016011501245,348.8,1926,1,1425.87,33,34.27,35.47,64.5,2017-8-4 18:00,,,,
XH8082016011501245,354.77,1857.7,851.23,1300.3,38.87,40.63,34.3,68.07,2017-8-4 19:00,,,,
XH8082016011501245,360.47,1555.17,310.37,1111.43,36.13,38,33.13,70.63,2017-8-4 20:00,,,,
XH8082016011501245,381.07,1324.47,124.87,1033.37,46.17,48.63,32.87,72.87,2017-8-4 21:00,,,,
XH8082016011501245,432.83,1236.8,164.93,1044.67,77,81.27,31.4,78.5,2017-8-4 22:00,,,,
XH8082016011501245,439.8,1259.03,131.57,1084.03,61.03,64.1,31,80.33,2017-8-4 23:00,,,,
XH8082016011501245,375.17,1253.2,217.43,965.47,39.07,40.93,31,80.43,2017-8-5,,,,
XH8082016011501245,383.83,834.83,775.2,552.67,34,35.6,30.97,77.73,2017-8-5 01:00,,,,
XH8082016011501245,394.8,192.4,1616.27,107,33.37,34.8,30,78.6,2017-8-5 02:00,,,,
XH8082016011501245,385.83,486.17,1279.67,342.3,43.77,45.93,30,80.73,2017-8-5 03:00,,,,
XH8082016011501245,384.87,488.17,1224.83,357.4,54.7,57.77,30,81.53,2017-8-5 04:00,,,,
XH8082016011501245,388.93,293.63,1633.27,204.6,62.73,66.17,29.47,82.2,2017-8-5 05:00,,,,
XH8082016011501245,400.47,517.5,1250.1,407.5,63.5,67,29,81.7,2017-8-5 06:00,,,,
XH8082016011501245,410.63,624.67,858.3,573.1,63.37,66.97,29.83,80.77,2017-8-5 07:00,,,,
XH8082016011501245,416.7,702.13,705.27,693.13,68.87,73.07,30,80.93,2017-8-5 08:00,,,,
XH8082016011501245,394.67,807.47,546,823.17,73.1,77.07,31.4,78.13,2017-8-5 09:00,,,,
XH8082016011501245,395.87,1004.53,593.4,792.9,83.1,87.6,34,70.03,2017-8-5 10:00,,,,
XH8082016011501245,386.67,1182.03,564.87,974.93,83.97,88.23,35.8,65.47,2017-8-5 11:00,,,,
XH8082016011501245,383.73,1617.6,103.93,1176.03,81.57,85.7,36,64.73,2017-8-5 12:00,,,,
XH8082016011501245,398.6,1852.07,1,1327.43,68.13,71.83,36,66.47,2017-8-5 13:00,,,,
XH8082016011501245,414.03,1782.67,1.03,1204.6,66.5,70.2,34.63,71.77,2017-8-5 14:00,,,,
XH8082016011501245,348.9,1691.17,89.77,1050.43,31.37,35.57,25.77,81.17,2017-8-5 15:00,,,,
XH8082016011501245,359.17,1271.5,114,1079.47,15.53,16.73,24,87.17,2017-8-5 16:00,,,,
XH8082016011501245,362.6,1886.73,1,1294.3,12.5,13.97,24.87,85.67,2017-8-5 17:00,,,,
XH8082016011501245,360.4,1547.3,7.07,1302.77,11,11.63,27.47,77.8,2017-8-5 18:00,,,,
XH8082016011501245,418.33,1414.47,147.8,1135.67,18.17,19.1,28.8,74.37,2017-8-5 19:00,,,,
XH8082016011501245,361.37,1576.5,20.8,1067.83,15.73,16.53,28.8,75.5,2017-8-5 20:00,,,,
XH8082016011501245,363.2,1021.1,97.07,966.47,17.63,18.63,27.03,79.93,2017-8-5 21:00,,,,
XH8082016011501245,364.97,848.3,452.93,842.57,20.83,22.33,26,81.47,2017-8-5 22:00,,,,
XH8082016011501245,369.17,844.3,516.6,808.73,30.27,32.2,26,82.43,2017-8-5 23:00,,,,
XH8082016011501245,376,957.07,376.9,894.7,29.27,31.13,26,82.2,2017-8-6,,,,
XH8082016011501245,377.9,798.4,520.27,792.9,30.97,32.67,25.7,83.53,2017-8-6 01:00,,,,
XH8082016011501245,381.1,618.4,687.03,679.43,41.47,44.5,25.83,82.83,2017-8-6 02:00,,,,
XH8082016011501245,379.27,830.83,548.73,730.13,38.53,41.03,26,81.67,2017-8-6 03:00,,,,
XH8082016011501245,375.97,555.47,768.5,635.73,41.87,44.43,26,81.77,2017-8-6 04:00,,,,
XH8082016011501245,373.3,478.63,811.5,558.13,52.57,55.13,26,81.9,2017-8-6 05:00,,,,
XH8082016011501245,386.33,418.97,836.9,519.77,49.77,52.27,26,81.73,2017-8-6 06:00,,,,
XH8082016011501245,450.63,422.8,854.07,523.47,53.53,56.33,27,81.33,2017-8-6 07:00,,,,
XH8082016011501245,397,795.57,513.9,806.33,48.07,51.07,28,79.6,2017-8-6 08:00,,,,
XH8082016011501245,384.07,887.8,175.77,911.03,47.5,50.57,28.33,78.73,2017-8-6 09:00,,,,
XH8082016011501245,374.27,1001.53,28.73,1087.73,42.77,45.3,29.83,73.9,2017-8-6 10:00,,,,
XH8082016011501245,364.4,994.3,169.6,1040.53,40.3,42.53,31.87,69.1,2017-8-6 11:00,,,,
XH8082016011501245,361.5,1112.87,180.5,1067.2,50.5,53.63,33.93,64.63,2017-8-6 12:00,,,,
XH8082016011501245,361.03,1273.87,333.73,1032.9,49.87,52.4,35.87,59.6,2017-8-6 13:00,,,,
XH8082016011501245,354.73,1335.37,132.9,1102.13,44.73,46.9,36.03,58.9,2017-8-6 14:00,,,,
XH8082016011501245,351.93,1310.37,214.9,1050.8,48.47,50.67,35,61.1,2017-8-6 15:00,,,,
XH8082016011501245,352.03,1441.73,132.73,1085.6,40.17,41.87,35.67,58.03,2017-8-6 16:00,,,,
XH8082016011501245,360.8,1754.13,17.77,1315,34.77,36,35.27,56.93,2017-8-6 17:00,,,,
XH8082016011501245,371.43,1819.97,3.53,1411.23,32.2,33.7,35,58.53,2017-8-6 18:00,,,,
XH8082016011501245,349.7,1774.1,21.13,1368.4,15.17,15.9,34.13,51.63,2017-8-6 19:00,,,,
XH8082016011501245,362.53,1372.63,94.8,1115.23,12.17,12.97,32.57,56.27,2017-8-6 20:00,,,,
XH8082016011501245,387.43,1148.47,251.93,980.37,36.43,38.33,31.23,66.1,2017-8-6 21:00,,,,
XH8082016011501245,410.6,1144.63,231.3,1132.57,53.9,56.77,30,71.33,2017-8-6 22:00,,,,
XH8082016011501245,394.7,1022.27,298.53,1055.7,58.53,62.07,29.5,74.37,2017-8-6 23:00,,,,
XH8082016011501245,396.8,1031.47,294.7,1125.83,62.77,66.57,28.67,77.57,2017-8-7,,,,
XH8082016011501245,405.9,901.53,415.3,960.27,62.27,66,28,80.17,2017-8-7 01:00,,,,
XH8082016011501245,401.9,735.83,595.63,779.33,78.1,82.7,28,81.53,2017-8-7 02:00,,,,
XH8082016011501245,403.07,808.4,590.83,830.3,76.9,81.57,27.83,79.87,2017-8-7 03:00,,,,
XH8082016011501245,408.17,720.27,608.47,776.17,81.33,86.13,27.23,81.83,2017-8-7 04:00,,,,
XH8082016011501245,398.9,1080.7,417,904.27,55.53,58.57,27.53,77.03,2017-8-7 05:00,,,,
XH8082016011501245,418.67,890.8,557.17,742.7,56.2,59.2,27.27,76.43,2017-8-7 06:00,,,,
XH8082016011501245,431.17,663.1,733,634.6,53.03,56.37,27.4,76.7,2017-8-7 07:00,,,,
XH8082016011501245,434.63,836.53,582.77,747.67,52.17,55.4,29,72.53,2017-8-7 08:00,,,,
XH8082016011501245,399.67,1000.03,331.47,886.03,46.27,49.3,30.13,70.93,2017-8-7 09:00,,,,
XH8082016011501245,411.53,1305.8,64.93,1090.8,62.97,66.8,31,71.47,2017-8-7 10:00,,,,
XH8082016011501245,458.2,1696.03,7.37,1319.93,92.97,98.17,31.7,71.9,2017-8-7 11:00,,,,
XH8082016011501245,398.97,1621.8,2.3,1324.9,55.53,58.47,32.17,69.57,2017-8-7 12:00,,,,
XH8082016011501245,380.33,1559.1,11.73,1248.13,37.23,39.4,32.93,64.57,2017-8-7 13:00,,,,
XH8082016011501245,367.7,1339.73,70.07,1054.13,23.4,24.5,33.13,61.83,2017-8-7 14:00,,,,
XH8082016011501245,361.67,1282,105.33,1022.4,23.43,25.4,33.53,61.3,2017-8-7 15:00,,,,
XH8082016011501245,349.4,1286.9,35.87,1013.57,16.7,17.57,32.13,64.87,2017-8-7 16:00,,,,
XH8082016011501245,346.87,1227.5,63.57,964.73,14.5,15.27,31.2,67.73,2017-8-7 17:00,,,,
XH8082016011501245,348.67,1125.3,157.3,968.1,12.93,13.87,30.53,67.8,2017-8-7 18:00,,,,
XH8082016011501245,413.43,1046.7,236.33,1007.93,19.1,20.57,29.9,71.03,2017-8-7 19:00,,,,
XH8082016011501245,475.37,1014.87,308.1,967.1,21.73,23.23,29,74.1,2017-8-7 20:00,,,,
XH8082016011501245,494.67,994.8,394.83,973.53,18.13,19.3,29,73.5,2017-8-7 21:00,,,,
XH8082016011501245,452.47,932.77,459.8,914.43,13.8,14.67,29,72.8,2017-8-7 22:00,,,,
XH8082016011501245,377.83,907.27,492.07,879.7,13.8,14.93,29,72.5,2017-8-7 23:00,,,,
XH8082016011501245,369.6,1056,196.33,894.47,18.8,19.8,29,74.1,2017-8-8,,,,
XH8082016011501245,368.63,978.33,364.37,768.8,25,26.53,28.23,77.67,2017-8-8 01:00,,,,
XH8082016011501245,369.6,970.1,456.17,791.17,19.4,20.6,28,74.53,2017-8-8 02:00,,,,
XH8082016011501245,373.5,734.1,637.97,641.8,31.23,32.87,28,79.2,2017-8-8 03:00,,,,
XH8082016011501245,372.9,584.3,748.27,614.13,37.93,39.83,27.6,80.77,2017-8-8 04:00,,,,
XH8082016011501245,375.17,477.23,856.23,546.67,40.13,42.73,27,83.07,2017-8-8 05:00,,,,
XH8082016011501245,378.3,313.17,961,377.03,49.8,52.67,26.6,84.17,2017-8-8 06:00,,,,
XH8082016011501245,385.83,326.57,945.63,397.87,57.5,61.03,27.27,83.07,2017-8-8 07:00,,,,
XH8082016011501245,400.27,571.93,848.07,582.87,67.4,71.5,28.4,80.73,2017-8-8 08:00,,,,
XH8082016011501245,401.67,811.23,597.13,819.4,55.73,59.03,30.07,74.53,2017-8-8 09:00,,,,
XH8082016011501245,401,1291.1,372.23,1035.43,43.4,45.53,31.23,67.77,2017-8-8 10:00,,,,
XH8082016011501245,398.1,1275.63,689.97,1172.77,35.57,37.23,32.13,62.3,2017-8-8 11:00,,,,
XH8082016011501245,397.23,744.03,526.23,1145.73,32.77,34.37,33.33,57.87,2017-8-8 12:00,,,,
XH8082016011501245,381.7,1071.13,829.97,1249.73,29.57,30.8,35.17,51.2,2017-8-8 13:00,,,,
XH8082016011501245,372.53,1112.47,864.13,1150.33,23.3,24.43,36.1,44.23,2017-8-8 14:00,,,,
XH8082016011501245,356.53,1373.43,574.8,1279.67,19.33,20.2,36.2,42.77,2017-8-8 15:00,,,,
XH8082016011501245,344.73,1747.37,1.07,1418.1,19.77,20.93,35.13,50.07,2017-8-8 16:00,,,,
XH8082016011501245,336.03,1679.03,1,1347.13,14.17,14.9,34.87,51.33,2017-8-8 17:00,,,,
XH8082016011501245,329.8,1505.2,329.27,1261.3,12.3,13.03,34,55.97,2017-8-8 18:00,,,,
XH8082016011501245,324.8,1224.8,59.23,1177.1,9.37,10,32.7,61.13,2017-8-8 19:00,,,,
XH8082016011501245,332.37,1066.97,138.73,1085.5,9.9,10.37,31.27,66.93,2017-8-8 20:00,,,,
XH8082016011501245,336.57,1141.4,202.3,1034.4,10.8,11.4,30.8,70.33,2017-8-8 21:00,,,,
XH8082016011501245,336.1,1080.7,275.93,990.7,14.5,15.13,30,73.2,2017-8-8 22:00,,,,
XH8082016011501245,363.5,1176.4,404.47,924.3,15.47,16.53,30,69.83,2017-8-8 23:00,,,,
XH8082016011501245,354.37,1344.53,322.63,905.83,11,11.67,30,67.83,2017-8-9,,,,
XH8082016011501245,354.43,1419.07,314.6,925.77,11.37,12,29.13,66.8,2017-8-9 01:00,,,,
XH8082016011501245,384.13,1083.67,605.67,760.6,19.57,20.63,29,69.8,2017-8-9 02:00,,,,
XH8082016011501245,374.7,992.9,664.67,743.63,28.9,30.53,28.7,72.77,2017-8-9 03:00,,,,
XH8082016011501245,364.23,1545.53,2.97,985.27,13.03,14.17,25.83,79.37,2017-8-9 04:00,,,,
XH8082016011501245,362.77,1641.9,5.73,1091.63,8.2,8.9,25.2,79.53,2017-8-9 05:00,,,,
XH8082016011501245,364.33,1842.2,1,1192.17,5.97,6.3,25.2,73.6,2017-8-9 06:00,,,,
XH8082016011501245,355.87,1670.2,1,1179,5.73,5.97,26,67.97,2017-8-9 07:00,,,,
XH8082016011501245,356.57,1526.07,25.27,1158,6.63,6.93,26,67.4,2017-8-9 08:00,,,,
XH8082016011501245,382.63,1339.1,154.03,1121.57,12.5,13,26.4,69.4,2017-8-9 09:00,,,,
XH8082016011501245,389.6,1148,486.8,1056.77,7.73,8.03,26.73,68.5,2017-8-9 10:00,,,,
XH8082016011501245,361.5,1207.6,385,1090.1,8.1,8.77,27.57,66.33,2017-8-9 11:00,,,,
XH8082016011501245,367.87,862.9,517.63,744.97,14.97,15.93,24.7,79.8,2017-8-9 12:00,,,,
XH8082016011501245,368.9,1023.5,266,931.33,22.4,24.37,23.33,82.1,2017-8-9 13:00,,,,
XH8082016011501245,360.93,1486.97,18.93,1165.37,15.13,16.13,26.53,71.4,2017-8-9 14:00,,,,
XH8082016011501245,365.17,1285.23,98.83,1169.4,10.47,10.87,29.33,63.7,2017-8-9 15:00,,,,
XH8082016011501245,375.3,1288.47,86.3,1151.27,23.37,24.27,29.93,65.33,2017-8-9 16:00,,,,
XH8082016011501245,381.73,1130.57,231.57,1027.5,18.77,19.63,29.73,65.67,2017-8-9 17:00,,,,
XH8082016011501245,373.37,1125.27,268.03,1027.27,15.27,16,29.7,66.3,2017-8-9 18:00,,,,
XH8082016011501245,386.07,1422.73,41.03,1219.9,16.83,17.43,28.53,71.03,2017-8-9 19:00,,,,
XH8082016011501245,405.83,1184.07,78.2,1127.37,24.3,25.43,27.53,75.37,2017-8-9 20:00,,,,
XH8082016011501245,399.43,988.97,288.33,1011.97,29.37,30.83,27,77.07,2017-8-9 21:00,,,,
XH8082016011501245,388.27,596.63,807.6,572,32.27,33.33,26.83,78.1,2017-8-9 22:00,,,,
XH8082016011501245,389.17,783.43,530.47,760.1,38.33,39.97,26.27,79.67,2017-8-9 23:00,,,,
XH8082016011501245,371.9,912.87,133.43,988.1,26.07,27.3,26,75.83,2017-8-10,,,,
XH8082016011501245,369.73,766.47,382.8,808.27,31.23,32.77,25.23,76.57,2017-8-10 01:00,,,,
XH8082016011501245,371.33,688.1,558.93,756.67,34.67,36.47,25,78.23,2017-8-10 02:00,,,,
XH8082016011501245,373.9,517.47,759.97,572.47,46.27,48.8,24.2,81.57,2017-8-10 03:00,,,,
XH8082016011501245,379.13,568.73,744.77,670.07,52.6,55.27,24,81.9,2017-8-10 04:00,,,,
XH8082016011501245,388.8,645.97,729.47,706.97,55.03,58.03,24,81.13,2017-8-10 05:00,,,,
XH8082016011501245,384.8,600.9,711.3,683.7,55,57.73,24,82.33,2017-8-10 06:00,,,,
XH8082016011501245,413.8,563.77,776.97,628.93,56.9,60.1,24.47,80.77,2017-8-10 07:00,,,,
XH8082016011501245,444.33,806.47,614.9,859.1,65.97,69.4,26.27,75.37,2017-8-10 08:00,,,,
XH8082016011501245,398.27,924.03,473.23,949.83,34.43,36.23,27.83,69.1,2017-8-10 09:00,,,,
XH8082016011501245,404.37,1092.9,608.87,1034,47.6,49.43,29.8,65.8,2017-8-10 10:00,,,,
XH8082016011501245,407.37,1603.83,386.33,1324.13,57.8,60.2,30.4,63.83,2017-8-10 11:00,,,,
XH8082016011501245,441.13,1908.2,15,1710.83,75.43,78.73,31.9,58.2,2017-8-10 12:00,,,,
XH8082016011501245,395.33,1965.3,1.03,1676.23,45.17,47.37,32.67,54.77,2017-8-10 13:00,,,,
XH8082016011501245,384.83,2124.83,1,1660.97,47.97,49.7,33.4,56.5,2017-8-10 14:00,,,,
XH8082016011501245,366.33,1888.93,1,1498.77,41.97,43.7,33.93,55.43,2017-8-10 15:00,,,,
XH8082016011501245,354.87,1545.67,12.6,1385.03,41.8,43.53,35,53.43,2017-8-10 16:00,,,,
XH8082016011501245,346.6,1599.5,2.93,1520.87,40.8,42.83,35,53.7,2017-8-10 17:00,,,,
XH8082016011501245,347.53,1799.73,1.07,1516.8,45.23,47.03,33.93,56.1,2017-8-10 18:00,,,,
XH8082016011501245,513.43,1602.53,2.2,1307.63,51.43,53.6,31.43,71.8,2017-8-10 19:00,,,,
XH8082016011501245,515.07,1586.1,11.1,1270.53,44.1,46.3,29.93,76.6,2017-8-10 20:00,,,,
XH8082016011501245,412.13,1680.17,18.63,1277.13,33.87,35.47,29.87,77.87,2017-8-10 21:00,,,,
XH8082016011501245,383,1524.87,43.8,1234.5,39.57,41.3,30,77.73,2017-8-10 22:00,,,,
XH8082016011501245,399.63,1698.03,1.63,1243.67,59.8,62.4,30,75.53,2017-8-10 23:00,,,,
XH8082016011501245,402.53,1569.77,30.27,1268.73,87.6,91.4,29.83,75.03,2017-8-11,,,,
XH8082016011501245,424.07,1522.93,45.03,1166.3,101.9,107.27,29,76.4,2017-8-11 01:00,,,,
XH8082016011501245,432.07,1366.97,232.57,967.13,93.93,98.97,28.7,77.37,2017-8-11 02:00,,,,
XH8082016011501245,415.07,1347.03,313.83,936.17,104.83,110.63,28,78.2,2017-8-11 03:00,,,,
XH8082016011501245,445.87,1187.7,427.73,871.07,95.37,100.47,28,79.23,2017-8-11 04:00,,,,
XH8082016011501245,437.2,1007.43,705.47,710.93,117.73,125.23,27.93,80.13,2017-8-11 05:00,,,,
XH8082016011501245,434.5,890.2,781.03,679.87,106.9,113.13,27,80.53,2017-8-11 06:00,,,,
XH8082016011501245,448.43,796.17,763.13,671.73,114.47,121.43,27.27,79.97,2017-8-11 07:00,,,,
XH8082016011501245,468.6,996.33,646.57,780.33,125.6,133.43,28.1,79.37,2017-8-11 08:00,,,,
XH8082016011501245,469.7,1179.1,312.2,1005.6,118.33,125.5,29.6,75.1,2017-8-11 09:00,,,,
XH8082016011501245,446.73,1501.63,36.37,1267.2,94.57,99.43,31.93,68.53,2017-8-11 10:00,,,,
XH8082016011501245,409.97,1877.4,1,1467.5,64.8,68.13,33.43,64.07,2017-8-11 11:00,,,,
XH8082016011501245,388.17,2207.8,1,1679.5,48.73,51,34,61.6,2017-8-11 12:00,,,,
XH8082016011501245,365.43,2091.47,1.03,1555.63,31.73,33.6,35.37,56.23,2017-8-11 13:00,,,,
XH8082016011501245,351.73,2096.6,1,1505.37,26.93,28.57,36,53.03,2017-8-11 14:00,,,,
XH8082016011501245,338.93,1759.2,1,1445.57,26.6,27.9,36.9,49.8,2017-8-11 15:00,,,,
XH8082016011501245,324.43,1415.9,35.33,1246.23,26.2,27.5,37.6,48.03,2017-8-11 16:00,,,,
XH8082016011501245,384.2,2298.87,7.53,1707.73,81.03,84.73,35.4,63,2017-8-11 17:00,,,,
XH8082016011501245,378.6,2316.73,1.03,1757.57,69.33,72.67,32.87,68.67,2017-8-11 18:00,,,,
XH8082016011501245,404.63,2191.57,1,1709.17,68.53,71.8,32,71.27,2017-8-11 19:00,,,,
XH8082016011501245,400.63,2045.8,1,1575.3,62.8,65.77,32,73.27,2017-8-11 20:00,,,,
XH8082016011501245,389.7,2085.97,116.73,1552.47,64.23,67.37,32,74.4,2017-8-11 21:00,,,,
XH8082016011501245,378.97,2178.7,1.03,1446.6,52.93,55.23,31.8,73.37,2017-8-11 22:00,,,,
XH8082016011501245,378.03,1757.2,1372.47,1251.63,61.13,63.73,31,76.17,2017-8-11 23:00,,,,
XH8082016011501245,386.13,1485.8,652.63,1160.33,63.57,66.63,31,77.03,2017-8-12,,,,
XH8082016011501245,394.47,1602.17,1839.6,1098.27,69.17,72.43,30.4,77.13,2017-8-12 01:00,,,,
XH8082016011501245,406.3,1442.17,671.47,975.03,74.77,78.4,30,78.33,2017-8-12 02:00,,,,
XH8082016011501245,420.67,893.8,649.9,710.27,83.87,88.03,29.47,78,2017-8-12 03:00,,,,
XH8082016011501245,427.63,688.5,836.33,598,92.93,97.7,29,77.9,2017-8-12 04:00,,,,
XH8082016011501245,409.4,1566.9,179.53,1000,55.67,59.07,27.73,76.83,2017-8-12 05:00,,,,
XH8082016011501245,402.83,1778.23,1,1151.47,32.5,34.2,27,76.43,2017-8-12 06:00,,,,
XH8082016011501245,438.8,1321.47,40.9,979.47,41.57,44,27.4,78.7,2017-8-12 07:00,,,,
XH8082016011501245,465.43,1062.23,238.73,882.63,89.47,94.97,28.73,82,2017-8-12 08:00,,,,
XH8082016011501245,453.93,1290.87,816.03,1063.97,126.6,132.73,30.27,76.27,2017-8-12 09:00,,,,
XH8082016011501245,480.27,1565.07,202.57,1293.67,117,122.7,31.57,71.5,2017-8-12 10:00,,,,
XH8082016011501245,458,1411.67,842.07,1264.37,110.9,115.97,33.4,66.6,2017-8-12 11:00,,,,
XH8082016011501245,433.13,1274,1249.6,1163.5,101.33,105.63,35.4,61.67,2017-8-12 12:00,,,,
XH8082016011501245,496.17,1974.57,132.6,1686.37,106.9,111.73,35.13,64.53,2017-8-12 13:00,,,,
XH8082016011501245,501.67,1803.2,1,1520.67,94.57,99.17,33.27,68.47,2017-8-12 14:00,,,,
XH8082016011501245,395.13,1657.77,1.53,1357.57,82.67,86.47,32.5,71.4,2017-8-12 15:00,,,,
XH8082016011501245,381.4,1760.23,1.03,1329.77,75.5,79.07,31.3,77.73,2017-8-12 16:00,,,,
XH8082016011501245,375.87,1801.83,1,1352.13,61.97,64.63,30.93,78.23,2017-8-12 17:00,,,,
XH8082016011501245,372.13,1689.07,1,1287.6,50.6,52.9,30.97,76.7,2017-8-12 18:00,,,,
XH8082016011501245,367.83,1611.33,1,1232.57,41.4,43.4,30.27,76.13,2017-8-12 19:00,,,,
XH8082016011501245,367.1,1480.13,1,1163.23,45.7,48.13,29.53,78.97,2017-8-12 20:00,,,,
XH8082016011501245,370.67,1456.1,1,1150.3,60.2,63.47,29,81.57,2017-8-12 21:00,,,,
XH8082016011501245,372.63,1392.07,2.17,1157.53,66.83,70.03,29,82.33,2017-8-12 22:00,,,,
XH8082016011501245,369.6,1388.5,21.6,1134.5,49.7,52.43,29,79.73,2017-8-12 23:00,,,,
XH8082016011501245,367.57,1178.23,211.1,1055.2,36.37,38.3,29,76.63,2017-8-13,,,,
XH8082016011501245,372.07,1092.57,274.53,973.57,40.37,42.07,29,75.87,2017-8-13 01:00,,,,
XH8082016011501245,382.1,1081.07,297.7,909.6,51.73,54.17,28.4,75.23,2017-8-13 02:00,,,,
XH8082016011501245,385.5,955,414.63,813.33,55.6,58.3,28,76.03,2017-8-13 03:00,,,,
XH8082016011501245,393.8,646.5,648.23,624.93,72.53,76.27,27.33,78.57,2017-8-13 04:00,,,,
XH8082016011501245,396,486.4,857.03,533.63,73.97,77.83,27,80,2017-8-13 05:00,,,,
XH8082016011501245,391.5,528.77,843.67,579,68.07,71.57,27,78.63,2017-8-13 06:00,,,,
XH8082016011501245,413.43,555.03,821.4,591.83,68.47,73.3,27.5,77.07,2017-8-13 07:00,,,,
XH8082016011501245,409.97,848.07,601.13,818.63,47.1,49.77,28.93,71.73,2017-8-13 08:00,,,,
XH8082016011501245,384.1,1059.53,323.87,931.9,31.53,33,30.3,67.53,2017-8-13 09:00,,,,
XH8082016011501245,378.77,1159.17,115.2,971.93,50.9,53.4,31,70.53,2017-8-13 10:00,,,,
XH8082016011501245,362.37,1126.03,123,930.73,46.43,48.9,30.43,74.93,2017-8-13 11:00,,,,
XH8082016011501245,357.93,1231.2,58.4,962.8,35.13,36.67,30,74.1,2017-8-13 12:00,,,,
XH8082016011501245,353.97,1236.27,35.73,924.13,28.83,30.03,30.7,71.6,2017-8-13 13:00,,,,
XH8082016011501245,348.97,1339.53,50.37,939.37,19,19.93,29.9,72.07,2017-8-13 14:00,,,,
XH8082016011501245,350.9,1288.53,575.07,916.27,14.57,15.27,28.8,73.47,2017-8-13 15:00,,,,
XH8082016011501245,380.07,947.57,373.87,856.33,20.3,21.17,29.63,71.27,2017-8-13 16:00,,,,
XH8082016011501245,350,909.23,328.2,803.17,17.57,18.37,29.73,71,2017-8-13 17:00,,,,
XH8082016011501245,350.83,977.7,177,820.53,21.43,22.43,28.73,75.9,2017-8-13 18:00,,,,
XH8082016011501245,351.1,1075.7,93.07,873.73,21,21.97,28,77.87,2017-8-13 19:00,,,,
XH8082016011501245,350.77,1056.47,103.53,868,16.9,17.77,27.57,77.57,2017-8-13 20:00,,,,
XH8082016011501245,349.63,1105.77,79.87,941.83,13.27,14.2,27,75.6,2017-8-13 21:00,,,,
XH8082016011501245,348.13,1172.63,16.2,991.6,10.63,11,27,75.83,2017-8-13 22:00,,,,
XH8082016011501245,346.67,1172.03,20.4,983.4,6.73,6.93,27,74.53,2017-8-13 23:00,,,,
XH8082016011501245,345.77,1233.73,7.63,975,5.33,5.6,26.6,73.8,2017-8-14,,,,
XH8082016011501245,346.6,1072.6,59.3,909.27,6.17,6.47,26,75.67,2017-8-14 01:00,,,,
XH8082016011501245,348.7,1190.67,26.17,940.83,8.03,8.4,25.63,78.97,2017-8-14 02:00,,,,
XH8082016011501245,350.8,1230.73,13.97,957.83,4.9,5.1,25,80.17,2017-8-14 03:00,,,,
XH8082016011501245,353.73,1101.9,29.6,909.3,6.67,7.1,25,79.77,2017-8-14 04:00,,,,
XH8082016011501245,351.33,1152.33,10.57,890.03,5.8,6.03,25,80.57,2017-8-14 05:00,,,,
XH8082016011501245,351.17,1317.43,1,931.87,6.03,6.33,25,80.03,2017-8-14 06:00,,,,
XH8082016011501245,351.57,1284.37,3.27,957.23,4.87,5.1,25,80.57,2017-8-14 07:00,,,,
XH8082016011501245,359.93,1164.27,24,886.2,8.3,8.73,24.8,84.23,2017-8-14 08:00,,,,
XH8082016011501245,358.7,1141.63,31.3,895.67,7.83,8.37,24.03,86.03,2017-8-14 09:00,,,,
XH8082016011501245,359.23,1193.77,10.6,920.13,9.17,9.63,24.2,84.23,2017-8-14 10:00,,,,
XH8082016011501245,351.07,1184.3,41.33,943.93,4.5,4.83,24.63,82.77,2017-8-14 11:00,,,,
XH8082016011501245,349.53,1288.8,1.37,1001,4.9,5.1,26.23,77.93,2017-8-14 12:00,,,,
XH8082016011501245,347.57,1147,28.07,928.1,5.47,5.73,25.23,79.93,2017-8-14 13:00,,,,
XH8082016011501245,350.57,1168.53,7.7,927.13,5.37,5.63,24.67,82.33,2017-8-14 14:00,,,,
